,Date,Open,High,Low,Close,Volume,OpenInt,Product
10010,2017-01-11,229.07,229.98,226.68,229.73,3419709,0,Electric Car
10011,2017-01-12,229.06,230.7,225.58,229.59,3715994,0,House-Powering Battery
10012,2017-01-13,230.0,237.85,229.59,237.75,5999036,1,Merchandising
10013,2017-01-17,236.7,239.96,234.37,235.58,4599431,1,Merchandising
10014,2017-01-18,236.65,239.71,235.58,238.36,3717367,1,Merchandising
10015,2017-01-19,247.25,248.68,240.75,243.76,7588308,1,House-Powering Battery
10016,2017-01-20,245.46,246.0,243.01,244.73,3779300,0,Merchandising
10017,2017-01-23,245.85,250.89,245.5,248.92,5933842,0,Merchandising
10018,2017-01-24,250.0,254.8,249.65,254.61,4780599,1,House-Powering Battery
10019,2017-01-25,257.31,258.46,251.8,254.47,5115499,1,Electric Car
10020,2017-01-26,254.29,255.74,250.75,252.51,3069385,1,House-Powering Battery
10021,2017-01-27,251.38,253.0,248.52,252.96,3041815,0,Electric Car
10022,2017-01-30,252.53,255.29,247.1,250.62,3662381,0,House-Powering Battery
10023,2017-01-31,249.24,255.89,247.7,251.93,4052857,1,House-Powering Battery
10024,2017-02-01,253.05,253.2,249.05,249.24,3922415,0,Electric Car
10025,2017-02-02,248.34,252.42,247.71,251.54,2417989,1,Merchandising
10026,2017-02-03,251.91,252179,249.68,251.33,2186723,1,Merchandising
10027,2017-02-06,251.0,257.82,250.63,257.77,3521545,1,Electric Car
10028,2017-02-07,258.19,260.0,256.42,257.48,4059343,1,House-Powering Battery
10029,2017-02-08,257.35,263.36,256.2,262.08,3880660,0,Merchandising
10030,2017-02-09,266.25,271.18,266.15,269.2,7691836,1,Merchandising
10031,2017-02-10,269.79,270.95,266.11,269.23,3591127,0,House-Powering Battery
10032,2017-02-13,270.74,280.79,270.51,280.6,6892941,1,House-Powering Battery
10033,2017-02-14,279.03,287.39,278.61,280.98,7192881,0,House-Powering Battery
10034,2017-02-15,280.0,282.24,276.44,279.76,4909892,1,Electric Car
10035,2017-02-16,277.6,280.0,268.5,268.95,7022600,0,House-Powering Battery
10036,2017-02-17,265.8,272.89,264.15,272.23,6122976,1,Merchandising
10037,2017-02-21,275.45,281.4,274.01,277.39,5606590,0,Merchandising
10038,2017-02-22,280.31,283.45,272.6,273.51,7430914,0,House-Powering Battery
10039,2017-02-23,264.0,264.66,255.56,255.99,14825808,0,Electric Car
10040,2017-02-24,252.66,258.25,250.2,257.0,8119605,1,House-Powering Battery
10041,2017-02-27,248.17,248.36,242.01,246.23,11213033,0,House-Powering Battery
10042,2017-02-28,244.19,251.0,243.9,249.99,5946842,0,Electric Car
10043,2017-03-01,254.18,254.85,249.11,250.02,4779494,1,Electric Car
10044,2017-03-02,249.71,253.28,248.27,250.48,3321711,1,House-Powering Battery
10045,2017-03-03,250.74,251.9,249.0,251.57,2907840,0,House-Powering Battery
10046,2017-03-06,247.91,251.7,247.51,251.21,3287229,0,House-Powering Battery
10047,2017-03-07,251.92,253.89,248.32,248.59,3341840,1,Merchandising
10048,2017-03-08,247.0,250.07,245.32,246.83,3643671,1,House-Powering Battery
10049,2017-03-09,247.63,248.66,243.0,244.9,3852052,1,Electric Car
10050,2017-03-10,246.21,246.5,243.0,243.69,3009717,0,Electric Car
10051,2017-03-13,244.39,246.85,242781,246.17,3022625,1,Merchandising
10052,2017-03-14,246.11,258.12,246.02,258.0,7598446,1,Merchandising
10053,2017-03-15,257.0,261.0,254.27,255.73,5330806,0,House-Powering Battery
10054,2017-03-16,262.4,265.75,259.06,262.05,7132153,0,House-Powering Battery
10055,2017-03-17,264.0,265.33,261.2,261.5,5912477,0,Electric Car
10056,2017-03-20,260.6,264.55,258821,261.92,3614294,1,Electric Car
10057,2017-03-21,262.83,264.8,250.24,250.68,6908554,0,Electric Car
10058,2017-03-22,251.56,255.07,250.51,255.01,4059297,1,Electric Car
10059,2017-03-23,255.39,257672,253.3,254.78,3320245,1,Merchandising
10060,2017-03-24,255.7,263.89,255.01,263.16,5532414,1,House-Powering Battery
10061,2017-03-27,260.6,270.57,259.75,270.22,6089705,0,House-Powering Battery
10062,2017-03-28,277.02,280.68,275.0,277.45,7781113,1,Merchandising
10063,2017-03-29,278.34,279.6,275.54,277.38,3562790,1,Electric Car
10064,2017-03-30,278.04,282.0,277.21,277.92,4066603,0,Electric Car
10065,2017-03-31,278.73,279.68,276.32,278.3,3224621,0,House-Powering Battery
10066,2017-04-03,286.9,299.0,284.58,298.52,13888618,0,Merchandising
10067,2017-04-04,296.89,304.81,294.53,303.68,9975249,0,Merchandising
10068,2017-04-05,302.04,304.88,294.2,295.0,7781867,1,Electric Car
10069,2017-04-06,296.88,301.94,294.1,298.7,5450176,0,Electric Car
10070,2017-04-07,297.5,302.69,297.15,302.54,4579613,0,Merchandising
10071,2017-04-10,309.15,313.73,308.71,312.39,7582587,0,Merchandising
10072,2017-04-11,313.38,313.47,305.5,308.71,5724577,0,Electric Car
10073,2017-04-12,306.34,308448,296.32,296.84,5925683,1,Merchandising
10074,2017-04-13,296.7,307.39,295.3,304.0,9175128,1,Merchandising
10075,2017-04-17,302.7,304.0,298.68,301.44,4053657,0,Merchandising
10076,2017-04-18,299.7,300.84,297.9,300.25,2868087,0,Merchandising
10077,2017-04-19,302.46,306.62,302.11,305.52,3741336,1,Merchandising
10078,2017-04-20,306.51,309.15,300.23,302.51,5898135,1,Electric Car
10079,2017-04-21,302.0,306.4,300.42,305.6,4420451,0,House-Powering Battery
10080,2017-04-24,309.22,310.55,306022,308.03,5078530,0,Merchandising
10081,2017-04-25,308.0,313.98,305.86,313.79,6734967,1,Electric Car
10082,2017-04-26,312.37,314.5,309.0,310.17,4689098,1,Merchandising
10083,2017-04-27,311.69,313.09,307.5,308.63,3463268,1,Electric Car
10084,2017-04-28,309.83,314.8,308.0,314.07,4505478,1,House-Powering Battery
10085,2017-05-01,314.88,327.25,314.81,322.83,8821106,1,House-Powering Battery
10086,2017-05-02,324.0,327.66,316.56,318.89,5317939,1,House-Powering Battery
10087,2017-05-03,317.67,321.53,310.45,311.02,6906462,0,House-Powering Battery
10088,2017-05-04,307435,307.77,290.76,295.46,14138529,1,Electric Car
10089,2017-05-05,298.0,308.55,296.8,308.35,8177347,1,Merchandising
10090,2017-05-08,310.9,313.79,305.82,307.19,7003468,1,House-Powering Battery
10091,2017-05-09,309.38,321.99,309.1,321.26,9664729,1,House-Powering Battery
10092,2017-05-10,321.56,325.5,318.12,325.22,5735245,1,Merchandising
10093,2017-05-11,323.4,326.0,319.6,323.1,4747713,0,House-Powering Battery
10094,2017-05-12,325.48,327.0,321.53,324.81,4117295,0,House-Powering Battery
10095,2017-05-15,318.38,320.2,312.53,315.88,7607513,1,Electric Car
10096,2017-05-16,317.59,320.06,315.14,317.01,4141969,0,Electric Car
10097,2017-05-17,314.39,314.63,305.5,306.0,6696073,1,Merchandising
10098,2017-05-18,307.0,313.94,305.31,313.06,5653801,1,House-Powering Battery
10099,2017-05-19,315.5,316.5,310.2,310.83,4652665,0,Electric Car
10100,2017-05-22,312.8,314.37,306.8,310.35,4324962,0,House-Powering Battery
10101,2017-05-23,310.46,310.73,303.48,303.86,4315220,0,Merchandising
10102,2017-05-24,306.51,311.0,305.4,310.22,5036986,1,Merchandising
10103,2017-05-25,311.02,316.97,307.81,316.83,5004038,0,House-Powering Battery
10104,2017-05-26,317.28,325.49,316.31,325.14,7791970,1,Merchandising
10105,2017-05-30,326.0,336.28,325.76,335.1,7772629,0,House-Powering Battery
10106,2017-05-31,337.69,342.89,335.16,341.01,9937889,0,Merchandising
10107,2017-06-01,344.0,344.88,337.29,340.37,7602583,1,Electric Car
10108,2017-06-02,339.77,342.88,335.93,339.85,5583664,0,Electric Car
10109,2017-06-05,338.5,348.44,334.21,347.32,6770516,1,Electric Car
10110,2017-06-06,344.7,359.49300000000005,339.97,352.8,11059386,0,Electric Car
10111,2017-06-07,356.34,360.5,355.14,359.65,9352188,1,Electric Car
10112,2017-06-08,363.75,371.9,360.22,370.0,9030052,0,Merchandising
10113,2017-06-09,374.42,376.87,354.8,357.32,17251584,1,Electric Car
10114,2017-06-12,357.99,364.5,350.62,359.01,10508261,1,Electric Car
10115,2017-06-13,367.62,376.0,366.61,375.95,11778111,1,Merchandising
10116,2017-06-14,381085,384.25,376.31,380.66,12783558,0,Merchandising
10117,2017-06-15,372.5,375.46,366.49,375.34,10416088,0,Electric Car
10118,2017-06-16,377975,378.01,370.1,371.4,6350378,0,Electric Car
10119,2017-06-19,375.0,376.7,367.8,369.8,6472928,1,Electric Car
10120,2017-06-20,376.67,378.88,369.73,372.24,7421638,0,Merchandising
10121,2017-06-21,374.35,376.99,368.02,376.4,4923210,1,Merchandising
10122,2017-06-22,377.99,385.0,373.57,382.61,7514282,0,Merchandising
10123,2017-06-23,382.45,386.99,379345,383.45,6426666,0,Merchandising
10124,2017-06-26,386.69,386.95,373.1,377.49,6597603,1,Electric Car
10125,2017-06-27,376.4,376.4,362.02,362.37,6979954,0,Merchandising
10126,2017-06-28,366.68,371.74,362.52,371.24,6293162,1,Merchandising
10127,2017-06-29,370.61,371.0,354.1,360.75,8204552,1,House-Powering Battery
10128,2017-06-30,363.71,366767,359619,361.61,5826818,0,Merchandising
10129,2017-07-03,370.24,371.35,351.5,352.5,6305401,1,Electric Car
10130,2017-07-05,347.2,347.24,326.33,327.09,17005963,1,Merchandising
10131,2017-07-06,317.26,320.79,306.3,308.83,19275954,0,Merchandising
10132,2017-07-07,313.5,317.0,307.38,313.22,14134892,0,Electric Car
10133,2017-07-10,312.9,317.94,303.13,316.05,13780268,0,Merchandising
10134,2017-07-11,316.0,327.28,314.3,327.22,11528093,0,House-Powering Battery
10135,2017-07-12,330.4,333.1,324.5,329.52,10323843,0,House-Powering Battery
10136,2017-07-13,330.11,331.6,319.97,323.41,8583086,0,Merchandising
10137,2017-07-14,323.19,328.42,321.22,327.78,5608043,1,Electric Car
10138,2017-07-17,325.54,327.1,313.45,319.57,9830078,1,House-Powering Battery
10139,2017-07-18,317.5,329.13,315.66,328.24,6365551,0,House-Powering Battery
10140,2017-07-19,328.23,331.65,323219,325.26,6348887,0,Merchandising
10141,2017-07-20,326.9,330.22,324.2,329.92,5145881,1,Electric Car
10142,2017-07-21,329.46,331.2580000000001,325.8,328.4,4871775,1,Merchandising
10143,2017-07-24,330.24,343399,330.01,342.52,8599011,1,Merchandising
10144,2017-07-25,345.0,345.6,334.15,339.6,6980113,1,Electric Car
10145,2017-07-26,340.36,345.5,338.12,343.85,4810519,1,Merchandising
10146,2017-07-27,346.0,347.5,326.29,334.46,8286495,1,Merchandising
10147,2017-07-28,336.89,339.6,332.51,335.07,4873053,1,Merchandising
10148,2017-07-31,335.5,341.49,321.04,323.47,8526933,1,Merchandising
10149,2017-08-01,323.0,324.45,316.13,319.57,8287814,0,Merchandising
10150,2017-08-02,318.94,327.12,311.22,325.89,12091303,1,House-Powering Battery
10151,2017-08-03,345.33,350.0,343.15,347077,13526360,1,Electric Car
10152,2017-08-04,347.0,357.27,343.3,356.91,9238520,0,Electric Car
10153,2017-08-07,357.35,359.48,352.75,355.17,6309779,0,Electric Car
10154,2017-08-08,357.53,368.58,357.4,365.22,7432673,1,Electric Car
10155,2017-08-09,361.0,370.0,358.95,363.53,6882093,0,Merchandising
10156,2017-08-10,361.6,366.65,354.66,355.4,7069015,0,House-Powering Battery
10157,2017-08-11,356.97,361.26,353.62,357.87,4358686,1,House-Powering Battery
10158,2017-08-14,364.63,367.66,362.6,363.8,4508389,1,Electric Car
10159,2017-08-15,365.2,365.49,359.37,362.33,3077200,0,Electric Car
10160,2017-08-16,363.0,366.5,362.52,362.91,3406736,0,House-Powering Battery
10161,2017-08-17,361.21,363.3,351.59,351.92,5011609,1,Merchandising
10162,2017-08-18,352.91,354.0,345.8,347.46,5397864,0,House-Powering Battery
10163,2017-08-21,345.82,345.82,331.85,337.86,6490288,0,Electric Car
10164,2017-08-22,341.13,342.24,337.3730000000001,341.35,4315392,1,House-Powering Battery
10165,2017-08-23,338.99,353.49,338.3040000000001,352.77,4942609,1,Electric Car
10166,2017-08-24,352.52,356.66,349.74,352.93,4576004,0,Merchandising
10167,2017-08-25,354.24,355.69,347.3,348.05,3475491,1,House-Powering Battery
10168,2017-08-28,347.28,347.35,339.72,345.66,3749288,1,Merchandising
10169,2017-08-29,339.48,349.05,338.75,347.36,4069377,0,Electric Car
10170,2017-08-30,349.67,353.47,347.0,353.18,3404219,1,House-Powering Battery
10171,2017-08-31,353.55,358.44,352.82,355.9,4065690,0,House-Powering Battery
10172,2017-09-01,356.12,357.59,353.69,355.4,3048895,1,Electric Car
10173,2017-09-05,353.8,355.49,345.89,349.59,3843028,0,Electric Car
10174,2017-09-06,349.5,350.9790000000001,341.56,344.53,4082901,1,Merchandising
10175,2017-09-07,345.98,352.48,343.45,350.61,4235606,1,Merchandising
10176,2017-09-08,348.99,349.78,342.3,343.4,3261389,0,Merchandising
10177,2017-09-11,351.35,363.71,350.0,363.69,7651647,1,Merchandising
10178,2017-09-12,364.49,368.76,360.4,362.75,5966716,0,House-Powering Battery
10179,2017-09-13,363.82,368.07,359.59,366.23,4172033,0,House-Powering Battery
10180,2017-09-14,364.33,377.96,362.63,377.64,7171437,0,House-Powering Battery
10181,2017-09-15,374.51,380.0,372.7,379.81,5409018,0,House-Powering Battery
10182,2017-09-18,380.25,389.61,377.68,385.0,7179287,1,Electric Car
10183,2017-09-19,380.0,382.39,373.57,375.1,6440275,0,Electric Car
10184,2017-09-20,373.0,378249,371.07,373.91,4910883,1,House-Powering Battery
10185,2017-09-21,374.9,376.83,364.51,366.48,4612621,0,House-Powering Battery
10186,2017-09-22,366.49,369.9,350.88,351.09,8144339,0,Merchandising
10187,2017-09-25,353.15,357469,342.88,344.99,7587395,1,House-Powering Battery
10188,2017-09-26,350.93,351.24,340.9,345.25,7150632,1,Merchandising
10189,2017-09-27,349.9,351.4890000000001,340.5,340.97,6029596,0,Electric Car
10190,2017-09-28,339.88,342.75,335.4,339.6,5311877,0,Electric Car
10191,2017-09-29,341.86,344.68,338601,341.02,5099112,1,House-Powering Battery
10192,2017-10-02,342.52,343.7,335.51,341.53,5243618,1,House-Powering Battery
10193,2017-10-03,335.9,348.55,331.28,348.14,10126541,1,Merchandising
10194,2017-10-04,351.25,358.62,349.6,355.01,8148594,0,House-Powering Battery
10195,2017-10-05,356.0,357435,351.35,355.14,4168161,0,Electric Car
10196,2017-10-06,353.1,360099,352.25,356834,4277878,0,Merchandising
10197,2017-10-09,349.65,351.75,342.67,342.94,7464351,1,Electric Car
10198,2017-10-10,346.8,355.63,345531,355.59,6972552,0,Merchandising
10199,2017-10-11,353.89,357.6,351.15,354.6,4495328,0,Merchandising
10200,2017-10-12,352.95,359.78,352.64,355.68,4075519,0,House-Powering Battery
10201,2017-10-13,356.98,358.49,353.68,355.57,3538958,0,House-Powering Battery
10202,2017-10-16,353.76,354.48,347.16,350.6,5373410,1,Electric Car
10203,2017-10-17,350.91,356.22,350.07,355.75,3290317,0,Electric Car
10204,2017-10-18,355.97,363.0,354.13,359.65,4936166,0,House-Powering Battery
10205,2017-10-19,355.56,357147,348.2,351.81,5056722,1,Electric Car
10206,2017-10-20,352.69,354.55,344.34,345.1,4926667,0,House-Powering Battery
10207,2017-10-23,349.88,349.95,336.25,337.02,5740366,1,Merchandising
10208,2017-10-24,338.8,342.8,336.16,337.34,4488426,0,Electric Car
10209,2017-10-25,336.7,337.5,323.56,325.84,8584204,0,House-Powering Battery
10210,2017-10-26,327.78,330.23,323.2,326.17,5012087,0,House-Powering Battery
10211,2017-10-27,319.75,324.59,316.66,320.87,6970118,1,Merchandising
10212,2017-10-30,319.18,323.78,317.25,320.08,4254378,1,Electric Car
10213,2017-10-31,320.23,331.95,320.18,331.53,5672347,1,Merchandising
10214,2017-11-01,332.25,332.6090000000001,320.26,321.08,8457336,1,House-Powering Battery
10215,2017-11-02,300.13,308.69,292.63,299.26,19791416,0,Electric Car
10216,2017-11-03,299.5,306.25,295.13,306.09,8893974,1,Electric Car
10217,2017-11-06,307.0,307.5,299.01,302.78,6482486,0,Merchandising
10218,2017-11-07,301.02,306.5,300.03,306.05,5286320,1,House-Powering Battery
10219,2017-11-08,305.5,306.89,301.3,304.31,4725510,1,Merchandising
10220,2017-11-09,302.5,304.46,296.3,302.99,5440335,1,Electric Car
10221,2017-11-10,302.5,308.36,301.85,302.99,4621912,1,House-Powering Battery
